12916,0.000316264
55126,0.000389077
44688,0.000203206
22631,0.000160947
613,5.99653e-05
94861,0.000369513
97377,0.000377675
96939,0.000372471
64499,0.000591398
1553,0.000184152
63883,0.000355273
17368,0.00019109
22616,9.2887e-05
42414,0.000173765
4579,0.000117088
53585,0.000205027
996,0.000132421
42590,0.000160873
8957,0.000132036
38963,0.000149899
68222,0.000275637
76142,0.000280533
80033,0.00029664
79443,0.00031661
860,0.00019319
18030,7.13078e-05
53373,0.000197991
65282,0.000715692
2476,0.000173007
87385,0.000334249
46794,0.000294469
98328,0.000362156
5605,0.000255327
745,2.0981e-05
7431,3.38528e-05
91730,0.000336704
63895,0.000325008
12089,0.000287235
56635,0.00127433
10829,0.000165501
83785,0.000526567
60093,0.000531406
85611,0.000368712
24686,0.000306313
99933,0.000371434
26129,0.000313641
13975,9.37111e-05
89342,0.000342511
14731,0.00036866
47140,0.00019089
54730,0.000327179
84699,0.000314391
87004,0.000323386
51584,0.000314531
30560,0.000574356
2032,8.72232e-05
11094,4.41035e-05
47935,0.00120303
57623,0.000228856
30512,0.000205675
64959,0.000244662
86089,0.000320938
48114,0.000295067
80288,0.000299405
32120,0.000279854
86533,0.000316802
61551,0.000311324
17789,0.000194266
13628,6.77192e-05
8479,5.36446e-05
70167,0.000268656
70193,0.000420407
74624,0.000280833
94342,0.000355873
11230,0.0002526
21946,8.20871e-05
85195,0.00032129
57781,0.000316897
95170,0.000515157
34632,0.000309877
45885,0.00017383
89071,0.000337514
56139,0.000367417
15282,0.000178065
98024,0.000370063
78481,0.000378361
31485,0.000277494
2395,8.96497e-05
5733,4.11905e-05
35806,0.000132243
55030,0.000209765
77555,0.00028479
25870,0.000247585
67837,0.000263852
82661,0.000306915
1936,0.000203647
84236,0.00031461
77962,0.000358363
91988,0.000345503
82302,0.000338941
70069,0.000301335
32438,0.000255023
28032,0.000129326
88698,0.000334284
90421,0.000346953
75277,0.000332899
86837,0.000327685
89988,0.000340042
65176,0.000317585
19554,0.000212375
31855,0.000124263
16129,0.000113844
5260,6.64053e-05
10958,0.000157322
6878,4.90538e-05
63358,0.000235403
43502,0.000226911
85352,0.00032039
86766,0.000331206
13371,0.000257404
34177,0.000129152
90837,0.000334675
70369,0.000333505
79709,0.000299293
6081,0.000212264
47139,0.000179584
74258,0.000278943
78432,0.000294084
18118,0.000467644
30327,0.000115104
3497,9.0192e-05
74280,0.000304691
63491,0.00152838
38438,0.000230195
43033,0.000224857
91810,0.00167851
1259,0.000225134
93303,0.000422987
37248,0.000307067
